-18.4409	7.21938
-17.6357	7.81497
-16.8303	8.41047
-18.4409	7.21938
-18.9316	6.34467
-19.0955	5.35583
-18.4409	7.21938
-17.6356	7.81498
-16.8303	8.4105
-17.1728	11.9317
-18.1559	11.7487
-17.1728	11.9317
-16.3643	13.7394
-16.9019	12.895
-17.1728	11.9317
-16.3643	13.7394
-17.3555	13.6069
-16.3643	13.7394
-18.5017	-2.48921
-18.2064	-1.53346
-18.0406	-0.547034
-18.5017	-2.48921
-17.5432	-2.20634
-16.5846	-1.92365
-18.0406	-0.547034
-18.1541	0.448028
-18.3953	1.42012
-18.0406	-0.547034
-17.3126	-1.23536
-16.5846	-1.92365
-18.3953	1.42012
-18.6696	2.38505
-18.9114	3.35864
-18.3953	1.42012
-17.4292	1.15905
-16.4339	1.25833
-18.9114	3.35864
-19.0264	4.35512
-19.0955	5.35583
-18.9114	3.35864
-18.1508	4.00652
-17.2992	4.52876
-19.0955	5.35583
-18.2571	4.81345
-17.2992	4.52876
-19.0955	5.35583
-18.3226	5.98534
-17.4882	6.53054
-16.8303	8.4105
-17.1445	9.35985
-16.8302	8.4105
-16.8303	8.4105
-17.1593	7.47055
-17.4882	6.53054
-17.1728	11.9317
-16.7617	11.0195
-16.0963	10.2718
-17.1728	11.9317
-16.1926	12.1143
-15.2045	12.2473
-16.3643	13.7394
-15.3716	13.8723
-14.3767	13.9875
-15.5023	15.6403
-14.9421	14.8121
-14.3767	13.9875
-15.5023	15.6403
-14.5041	15.702
-13.5082	15.7934
-14.6292	17.4497
-14.0688	16.6215
-13.5082	15.7934
-18.5718	-2.36006
-19.3698	-2.9628
-18.5718	-2.36011
-18.5718	-2.36006
-19.1159	-1.5139
-19.3946	-0.547914
-20.3369	1.20255
-19.3372	1.17983
-18.3375	1.15694
-16.5846	-1.92365
-15.8141	-1.28677
-15.3705	-0.391626
-15.3705	-0.391626
-15.7413	0.536728
-16.4339	1.25833
-15.3705	-0.391626
-14.6918	0.344029
-14.4419	1.31222
-16.4339	1.25833
-15.4326	1.27627
-14.4313	1.29412
-16.4339	1.25833
-15.8614	2.07421
-15.9327	3.0694
-17.2992	4.52876
-17.436	5.52568
-17.4882	6.53054
-17.2992	4.52876
-16.5576	3.85385
-15.9327	3.0694
-17.2992	4.52876
-16.338	4.79996
-15.3455	4.91247
-17.4882	6.53054
-17.2335	7.49646
-16.8302	8.41045
-17.4882	6.53054
-16.5963	6.96783
-15.6076	6.87074
-16.8302	8.41045
-16.4562	9.33832
-16.0963	10.2718
-16.8302	8.41045
-16.112	7.72551
-15.6076	6.87074
-16.8302	8.41045
-15.843	8.559
-14.8559	8.70881
-16.0963	10.2718
-15.4222	9.53298
-14.8559	8.70881
-16.0963	10.2718
-15.1064	10.4208
-14.1164	10.5698
-15.2045	12.2473
-14.6775	11.3975
-14.1164	10.5698
-15.2045	12.2473
-14.2098	12.3181
-13.2134	12.3573
-14.3767	13.9875
-13.9425	14.8904
-13.5082	15.7934
-14.3767	13.9875
-13.8003	13.1686
-13.2134	12.3573
-14.3767	13.9875
-13.3796	14.0598
-12.3833	14.143
-13.5082	15.7934
-12.948	14.9667
-12.3833	14.143
-13.5082	15.7934
-12.518	15.9449
-11.5263	16.0865
-12.5718	17.6338
-12.1704	18.5498
-11.769	19.4658
-12.5718	17.6338
-11.5765	17.73
-10.5844	17.8547
-11.769	19.4658
-11.1654	18.6686
-10.5844	17.8547
-15.9751	-5.12891
-16.8279	-4.60662
-17.6807	-4.08438
-19.3946	-0.547914
-18.866	0.30452
-18.3375	1.15694
-19.3946	-0.547914
-18.9833	-1.45409
-18.5717	-2.36017
-19.3946	-0.547914
-18.4417	-0.259099
-17.5312	-0.666914
-18.3375	1.15694
-17.9524	0.23704
-17.5312	-0.666914
-18.3375	1.15694
-17.3349	1.13351
-16.3338	1.07527
-14.4419	1.31222
-15.4272	1.50786
-16.3338	1.07527
-14.4419	1.31222
-13.4353	1.32098
-12.4286	1.32974
-14.4313	1.29412
-13.4299	1.31195
-12.4286	1.32974
-14.4313	1.29412
-13.946	2.16851
-13.4607	3.04285
-15.9327	3.0694
-15.4164	3.92014
-15.3455	4.91247
-15.3455	4.91247
-15.5739	5.87871
-15.6076	6.87074
-15.3455	4.91247
-14.8886	4.0255
-14.2376	3.26958
-15.6076	6.87074
-15.3161	7.82418
-14.8559	8.70881
-15.6076	6.87074
-15.113	6.00375
-14.4482	5.25937
-15.6076	6.87074
-14.6196	6.80149
-13.7219	7.22082
-14.8559	8.70881
-14.4822	9.63774
-14.1164	10.5698
-14.8559	8.70881
-14.553	7.76309
-13.7219	7.22082
-14.8559	8.70881
-13.8591	8.86241
-12.8617	9.0123
-14.1164	10.5698
-13.6795	11.4709
-13.2134	12.3573
-14.1164	10.5698
-13.4903	9.79011
-12.8617	9.0123
-13.2134	12.3573
-12.6126	11.5577
-12.0048	10.7634
-13.2134	12.3573
-12.2166	12.4185
-11.2227	12.5164
-12.3833	14.143
-11.8112	13.3238
-11.2227	12.5164
-12.3833	14.143
-11.3945	14.2897
-10.4046	14.4282
-11.5263	16.0865
-11.0554	16.9706
-10.5844	17.8547
-11.5263	16.0865
-10.9673	15.2561
-10.4046	14.4282
-11.5263	16.0865
-10.5276	16.1437
-9.5274	16.1602
-10.5844	17.8547
-10.0504	17.0109
-9.5274	16.1602
-10.5844	17.8547
-9.59924	18.0363
-8.61855	18.2406
-6.76462	18.8497
-6.96848	19.8287
-6.7646	18.8496
-6.76462	18.8497
-7.76024	18.7529
-8.61855	18.2406
-6.7646	18.8496
-6.4853	17.8877
-6.20603	16.9257
-19.4101	-5.08892
-18.5455	-4.5866
-17.6808	-4.08429
-15.7502	-4.59879
-16.7382	-4.42669
-17.6807	-4.08438
-15.7502	-4.59879
-16.7155	-4.34156
-17.6808	-4.08429
-15.7502	-4.59879
-15.7526	-3.59836
-16.2613	-2.73816
-17.6807	-4.08438
-18.3445	-3.33501
-18.5717	-2.36017
-17.6807	-4.08438
-16.8402	-3.54898
-16.2613	-2.73816
-17.6807	-4.08438
-18.5336	-3.56232
-17.6807	-4.08432
-18.5717	-2.36017
-18.159	-1.44762
-17.5312	-0.666914
-18.5717	-2.36017
-17.5727	-2.3919
-16.5736	-2.42358
-17.5312	-0.666914
-17.0631	-1.55105
-16.5736	-2.42358
-17.5312	-0.666914
-16.5385	-0.75462
-15.5426	-0.715574
-16.3338	1.07527
-16.1311	0.0950928
-15.5426	-0.715574
-16.3338	1.07527
-15.3496	0.924282
-14.3553	0.870258
-12.4286	1.32974
-12.9447	2.18628
-13.4607	3.04285
-14.2376	3.26958
-14.3429	4.26447
-14.4482	5.25937
-14.2376	3.26958
-13.375	2.76758
-12.4222	2.46996
-14.2376	3.26958
-13.4337	3.86373
-12.6297	4.45779
-14.4482	5.25937
-13.5756	4.77564
-12.6297	4.45779
-13.7219	7.22082
-13.292	8.11663
-12.8617	9.0123
-13.7219	7.22082
-12.7846	6.88167
-11.8278	6.60163
-13.7219	7.22082
-12.7347	7.3624
-11.7375	7.34602
-12.8617	9.0123
-12.2902	8.1855
-11.7375	7.34602
-12.8617	9.0123
-11.8788	9.14229
-10.8873	9.14259
-12.0048	10.7634
-11.0071	10.8325
-10.0114	10.9265
-11.2227	12.5164
-10.6117	11.7255
-10.0114	10.9265
-11.2227	12.5164
-10.2336	12.6531
-9.2456	12.797
-10.4046	14.4282
-9.83369	13.6065
-9.2456	12.797
-10.4046	14.4282
-9.40662	14.4876
-8.407	14.5062
-9.5274	16.1602
-8.9754	15.3277
-8.407	14.5062
-8.61855	18.2406
-8.64062	17.243
-8.11397	16.3942
-6.20603	16.9257
-5.34553	17.4327
-4.485	17.9396
-5.92285	19.3316
-5.00602	19.7309
-4.08918	20.1302
-5.92285	19.3316
-5.20391	18.6356
-4.485	17.9396
-5.92285	19.3316
-5.0344	19.7902
-4.08641	20.1075
-4.08918	20.1302
-3.09054	20.078
-2.09191	20.0258
-16.2613	-2.73816
-17.1157	-3.25875
-17.6807	-4.0843
-16.2613	-2.73816
-17.1186	-3.25494
-17.6806	-4.0843
-17.6807	-4.08432
-17.1206	-3.25833
-16.5736	-2.42358
-17.6807	-4.08432
-16.831	-4.60426
-15.9813	-5.12405
-16.5736	-2.42358
-16.0466	-1.5765
-15.5426	-0.715574
-15.5426	-0.715574
-15.0502	0.153272
-14.3553	0.870258
-15.5426	-0.715574
-14.9558	-1.52535
-14.3694	-2.33534
-15.5426	-0.715574
-14.5535	-0.859102
-13.5595	-0.962155
-14.3553	0.870258
-13.4218	1.22507
-12.4285	1.32974
-14.3553	0.870258
-13.9574	-0.0459678
-13.5595	-0.962155
-14.3553	0.870258
-13.3681	1.00012
-12.4285	1.32972
-12.4285	1.32974
-11.4654	1.60191
-10.51	1.90036
-12.4222	2.46996
-12.526	3.46387
-12.6297	4.45779
-12.4222	2.46996
-11.4671	2.18181
-10.51	1.90036
-12.4222	2.46996
-11.6544	3.11286
-10.807	3.64624
-12.6297	4.45779
-11.7086	4.07395
-10.807	3.64624
-11.8278	6.60163
-10.9257	6.17751
-10.1553	5.54501
-11.7375	7.34602
-11.3169	8.24644
-10.8873	9.14259
-11.7375	7.34602
-10.7368	7.41181
-9.7386	7.50766
-10.8873	9.14259
-10.4541	10.0369
-10.0114	10.9265
-10.8873	9.14259
-10.3443	8.30309
-9.7386	7.50766
-10.8873	9.14259
-9.88442	9.18266
-8.88388	9.26184
-10.0114	10.9265
-9.45049	10.0923
-8.88388	9.26184
-10.0114	10.9265
-9.02755	11.0703
-8.04348	11.2124
-9.2456	12.797
-8.56722	13.5247
-8.407	14.5062
-9.2456	12.797
-8.63334	12.0132
-8.04348	11.2124
-9.2456	12.797
-8.24869	12.9143
-7.25381	13.0477
-8.407	14.5062
-8.53659	15.4936
-8.11397	16.3942
-8.11397	16.3942
-7.19331	16.7787
-6.20598	16.9257
-6.20598	16.9257
-5.31077	17.3736
-4.485	17.9396
-6.20598	16.9257
-6.49534	17.8828
-6.206	16.9256
-6.20598	16.9257
-5.2179	16.7681
-4.22509	16.6439
-4.08641	20.1075
-3.62406	19.2222
-3.16175	18.3369
-4.08641	20.1075
-3.08657	20.1304
-2.09187	20.0258
-20.4475	-8.78777
-19.8691	-7.97151
-19.4778	-7.05104
-20.4475	-8.78777
-20.5286	-9.78448
-20.4476	-8.78776
-20.4475	-8.78777
-21.2768	-8.22889
-20.4476	-8.78775
-19.4778	-7.05104
-19.5341	-6.05108
-19.4289	-5.05546
-19.4778	-7.05104
-19.7272	-8.01945
-19.4777	-7.05107
-19.4289	-5.05546
-18.5537	-4.57185
-17.6807	-4.0843
-19.4289	-5.05546
-19.4533	-6.05326
-19.4777	-7.05107
-19.4289	-5.05546
-18.5821	-5.5786
-17.7252	-6.08497
-17.6807	-4.0843
-17.5958	-3.08791
-17.6806	-4.0843
-17.6807	-4.0843
-17.7834	-5.08277
-17.7252	-6.08497
-17.6806	-4.0843
-16.8993	-4.71549
-15.9813	-5.12405
-17.6806	-4.0843
-16.7535	-4.46042
-15.9868	-5.10253
-15.9813	-5.12405
-15.1315	-4.59352
-14.2816	-4.063
-14.3694	-2.33534
-15.3585	-2.48238
-16.3477	-2.62942
-13.5595	-0.962155
-12.5729	-0.80571
-11.6205	-0.504055
-12.4285	1.32972
-11.4692	1.61505
-10.51	1.90036
-12.4285	1.32972
-11.9982	0.424433
-11.6205	-0.504055
-10.51	1.90036
-9.58032	2.2544
-8.68592	2.69002
-10.807	3.64624
