-18.7662	5.51905
-31.1421	12.7245
-18.3672	7.48456
-18.7662	5.51905
-31.615	11.1831
-19.068	0.461952
-18.7662	5.51905
-30.7063	11.7375
-17.0763	6.06919
-18.3672	7.48456
-17.5668	8.23387
-17.9667	9.45556
-18.3672	7.48456
-17.5998	6.2653
-17.0763	6.06919
-16.9667	11.1877
-16.6816	11.0831
-16.4363	12.5074
-19.9986	-1.32289
-19.5422	-0.383867
-19.068	0.461952
-19.9986	-1.32289
-19.3324	1.6374
-21.7414	-2.80099
-19.9986	-1.32289
-18.1697	2.18037
-16.9687	1.52219
-19.068	0.461952
-17.5355	4.35164
-17.0763	6.06919
-19.068	0.461952
-17.645	2.47525
-16.9687	1.52219
-17.0763	6.06919
-16.4562	6.2148
-15.9369	6.89744
-17.0763	6.06919
-16.9075	5.44808
-15.4407	4.95889
-15.9369	6.89744
-15.6728	7.98357
-15.276	8.78368
-15.276	8.78368
-17.3655	9.78117
-15.7662	10.7151
-15.276	8.78368
-16.2809	8.28812
-13.9754	7.26408
-15.276	8.78368
-17.0006	8.52301
-14.6979	9.10182
-15.7662	10.7151
-15.7643	10.1572
-16.4363	12.5074
-15.7662	10.7151
-15.2809	9.66672
-13.7823	10.8346
-16.4363	12.5074
-15.0089	12.0863
-14.5072	12.9509
-16.4363	12.5074
-14.0002	9.03617
-13.7823	10.8346
-16.4363	12.5074
-14.0023	10.7805
-13.0829	11.55
-14.5072	12.9509
-13.4627	11.7899
-12.9986	14.2655
-14.5072	12.9509
-12.468	10.0534
-13.0829	11.55
-14.5072	12.9509
-12.4432	11.7265
-12.5131	13.021
-12.9986	14.2655
-14.0914	11.8522
-12.5131	13.021
-21.0102	-6.422
-22.0851	-6.3065
-23.2252	-7.50205
-21.0102	-6.422
-22.123	-6.11963
-21.934	-7.14055
-22.0679	-4.73417
-22.0158	-3.49188
-21.7414	-2.80099
-22.0679	-4.73417
-17.9963	-2.17492
-21.934	-7.14055
-21.7414	-2.80099
-17.7789	-0.351904
-16.0443	-0.647161
-21.7414	-2.80099
-17.8398	0.202154
-15.0238	1.05612
-16.9687	1.52219
-17.4236	3.52377
-17.2388	4.10542
-17.2388	4.10542
-16.4534	3.95995
-15.4407	4.95889
-17.2388	4.10542
-16.8983	1.35794
-15.589	2.97008
-17.2388	4.10542
-15.9768	3.79788
-15.589	2.97013
-15.4407	4.95889
-15.9054	5.72519
-15.5889	2.97019
-13.9754	7.26408
-14.7687	6.99443
-15.5889	2.97019
-13.9754	7.26408
-14.9064	6.76288
-12.9949	8.09036
-14.6979	9.10182
-14.4093	9.47961
-13.7823	10.8346
-14.6979	9.10182
-14.4916	7.28132
-12.9949	8.09036
-14.6979	9.10182
-14.0825	8.07335
-12.9948	8.09041
-13.7823	10.8346
-13.2623	9.35648
-12.0363	9.85684
-13.0829	11.55
-12.7844	10.6015
-12.0363	9.85684
-12.5131	13.021
-12.0338	12.3264
-11.0851	11.6162
-10.0115	16.0842
-9.51608	17.0577
-9.09259	17.8633
-10.0115	16.0842
-9.13941	15.8455
