0	0
0	9
2	3
4	4
4	12
5	5
5	14
17	17
23	23
27	43
27	44
28	44
29	45
29	46
31	49
32	32
32	33
33	34
35	36
38	38
41	41
41	42
41	58
43	43
43	61
46	64
47	67
48	49
48	68
51	72
55	75
67	90
68	68
68	91
70	93
71	72
81	104
84	84
86	86
87	110
89	90
89	112
91	114
94	117
96	97
97	120
102	102
102	103
104	104
105	105
106	106
106	107
110	110
111	136
112	138
114	115
119	119
124	125
126	127
129	129
130	130
130	155
135	135
136	136
136	163
141	141
141	142
142	142
146	172
156	182
157	184
161	161
161	189
166	166
170	198
176	203
177	178
177	204
179	179
180	180
184	184
186	187
188	189
188	216
190	190
191	220
196	225
199	228
200	228
202	202
205	233
206	206
208	209
215	243
220	249
223	251
225	226
227	256
230	259
233	234
235	263
239	267
241	269
244	244
245	274
251	280
260	260
267	267
270	270
276	277
278	305
280	281
281	282
282	310
284	311
284	312
287	288
291	291
291	319
298	327
300	300
304	304
304	334
306	307
307	307
309	309
314	343
321	351
322	351
328	358
333	333
333	363
335	364
340	340
342	342
344	373
345	346
348	349
348	377
349	377
350	350
350	378
350	379
351	380
355	355
355	356
356	357
357	358
357	386
358	387
360	361
361	391
363	363
370	401
372	372
372	373
372	402
373	373
376	406
378	378
381	412
382	413
394	394
396	426
397	398
402	432
403	403
403	433
408	408
408	409
412	412
413	444
416	416
417	448
421	421
422	422
427	455
428	429
432	432
435	436
437	438
438	466
439	439
439	467
440	440
442	442
453	483
455	455
456	457
460	489
464	464
465	466
469	498
472	472
478	508
481	511
485	485
485	515
486	486
486	515
489	489
490	491
491	520
491	521
492	521
493	522
501	530
515	543
516	516
517	517
518	518
520	520
522	549
525	553
527	555
530	530
530	558
533	560
534	561
538	565
539	567
539	568
540	540
540	568
541	570
544	572
545	573
546	574
546	575
548	549
550	579
554	554
555	584
559	560
560	560
561	589
566	594
568	569
569	570
577	578
581	610
582	610
582	611
583	612
586	586
587	616
593	593
594	594
594	621
595	595
595	622
599	599
600	601
600	627
600	628
603	603
611	611
620	620
623	623
623	649
624	624
624	625
628	655
631	658
638	639
639	666
641	641
644	644
649	649
651	651
652	677
653	653
653	654
659	659
664	664
665	665
677	701
678	678
680	705
682	707
685	686
686	711
689	713
690	690
691	715
692	693
693	717
695	719
696	721
699	722
701	723
703	726
704	704
705	728
708	709
708	731
712	713
714	714
723	743
725	746
727	748
730	750
735	735
735	736
736	756
738	759
741	762
748	748
748	749
750	769
753	753
754	754
763	763
764	764
766	766
769	770
769	786
772	789
775	775
780	780
783	795
783	796
786	787
792	805
793	805
795	796
797	798
803	803
803	811
804	805
806	807
807	807
